ID,board,player,winner
1033.png,[0 2 0 2 2 2 1 1 0],O,1
1034.png,[0 2 0 2 2 2 1 1 2],X,1
1035.png,[0 2 0 2 2 2 1 2 1],X,1
1036.png,[0 2 0 2 2 2 1 2 2],O,1
1037.png,[0 2 0 2 2 2 2 1 1],X,1
1038.png,[0 2 0 2 2 2 2 1 2],O,1
1039.png,[0 2 0 2 2 2 2 2 1],O,1
1040.png,[0 2 1 0 0 1 1 0 2],O,0
1041.png,[0 2 1 0 0 1 1 2 2],X,1
1042.png,[0 2 1 0 0 1 2 1 2],X,1
1043.png,[0 2 1 0 0 1 2 2 2],O,0
1044.png,[0 2 1 0 0 2 1 0 1],O,0
1045.png,[0 2 1 0 0 2 1 1 2],X,1
1046.png,[0 2 1 0 0 2 1 2 1],X,1
1047.png,[0 2 1 0 0 2 1 2 2],O,1
1048.png,[0 2 1 0 0 2 2 1 1],X,1
1049.png,[0 2 1 0 0 2 2 1 2],O,1
1050.png,[0 2 1 0 0 2 2 2 1],O,0
1051.png,[0 2 1 0 1 0 2 0 1],O,0
1052.png,[0 2 1 0 1 0 2 1 0],O,0
1053.png,[0 2 1 0 1 0 2 1 2],X,1
1054.png,[0 2 1 0 1 0 2 2 1],X,1
1055.png,[0 2 1 0 1 0 2 2 2],O,0
1056.png,[0 2 1 0 1 1 2 0 0],O,0
1057.png,[0 2 1 0 1 1 2 0 2],X,1
1058.png,[0 2 1 0 1 1 2 2 0],X,1
1059.png,[0 2 1 0 1 2 2 0 1],X,1
1060.png,[0 2 1 0 1 2 2 0 2],O,0
1061.png,[0 2 1 0 1 2 2 1 0],X,1
1062.png,[0 2 1 0 1 2 2 2 0],O,0
1063.png,[0 2 1 0 1 2 2 2 2],X,1
1064.png,[0 2 1 0 2 0 1 0 1],O,0
1065.png,[0 2 1 0 2 0 1 1 0],O,0
1066.png,[0 2 1 0 2 0 1 1 2],X,1
1067.png,[0 2 1 0 2 0 1 2 1],X,1
1068.png,[0 2 1 0 2 0 1 2 2],O,0
1069.png,[0 2 1 0 2 0 2 1 1],X,1
1070.png,[0 2 1 0 2 0 2 1 2],O,1
1071.png,[0 2 1 0 2 0 2 2 1],O,1
1072.png,[0 2 1 0 2 1 1 0 0],O,0
1073.png,[0 2 1 0 2 1 1 0 2],X,0
1074.png,[0 2 1 0 2 1 1 2 0],X,1
1075.png,[0 2 1 0 2 1 2 0 2],O,0
1076.png,[0 2 1 0 2 1 2 1 0],X,1
1077.png,[0 2 1 0 2 1 2 2 0],O,1
1078.png,[0 2 1 0 2 1 2 2 2],X,1
1079.png,[0 2 1 0 2 2 1 0 1],X,0
1080.png,[0 2 1 0 2 2 1 0 2],O,0
1081.png,[0 2 1 0 2 2 1 1 0],X,1
1082.png,[0 2 1 0 2 2 1 2 0],O,0
1083.png,[0 2 1 0 2 2 1 2 2],X,1
1084.png,[0 2 1 0 2 2 2 0 1],O,0
1085.png,[0 2 1 0 2 2 2 1 0],O,1
1086.png,[0 2 1 0 2 2 2 1 2],X,1
1087.png,[0 2 1 0 2 2 2 2 1],X,1
1088.png,[0 2 1 0 2 2 2 2 2],O,1
1089.png,[0 2 1 1 0 0 0 1 1],X,2
1090.png,[0 2 1 1 0 0 0 1 2],O,2
1091.png,[0 2 1 1 0 0 0 2 1],O,2
1092.png,[0 2 1 1 0 0 1 0 1],X,1
1093.png,[0 2 1 1 0 0 1 0 2],O,1
1094.png,[0 2 1 1 0 0 1 2 2],X,1
1095.png,[0 2 1 1 0 0 2 0 1],O,2
1096.png,[0 2 1 1 0 0 2 1 2],X,1
1097.png,[0 2 1 1 0 0 2 2 1],X,2
1098.png,[0 2 1 1 0 0 2 2 2],O,2
1099.png,[0 2 1 1 0 1 0 0 2],O,0
1100.png,[0 2 1 1 0 1 0 2 2],X,1
1101.png,[0 2 1 1 0 1 2 0 2],X,1
1102.png,[0 2 1 1 0 2 0 0 1],O,0
1103.png,[0 2 1 1 0 2 0 1 2],X,1
1104.png,[0 2 1 1 0 2 0 2 1],X,2
1105.png,[0 2 1 1 0 2 0 2 2],O,2
1106.png,[0 2 1 1 0 2 1 0 2],X,1
1107.png,[0 2 1 1 0 2 2 0 1],X,1
1108.png,[0 2 1 1 0 2 2 0 2],O,1
1109.png,[0 2 1 1 0 2 2 2 2],X,1
1110.png,[0 2 1 1 1 0 0 0 1],X,2
1111.png,[0 2 1 1 1 0 0 0 2],O,2
1112.png,[0 2 1 1 1 0 0 1 0],X,2
1113.png,[0 2 1 1 1 0 0 2 0],O,2
1114.png,[0 2 1 1 1 0 0 2 2],X,2
1115.png,[0 2 1 1 1 0 2 0 0],O,0
1116.png,[0 2 1 1 1 0 2 0 2],X,2
1117.png,[0 2 1 1 1 0 2 2 0],X,2
1118.png,[0 2 1 1 1 2 0 0 2],X,1
1119.png,[0 2 1 1 1 2 0 2 0],X,1
1120.png,[0 2 1 1 1 2 2 0 0],X,1
1121.png,[0 2 1 1 2 0 0 0 1],O,2
1122.png,[0 2 1 1 2 0 0 1 0],O,2
1123.png,[0 2 1 1 2 0 0 1 2],X,2
1124.png,[0 2 1 1 2 0 0 2 1],X,2
1125.png,[0 2 1 1 2 0 0 2 2],O,2
1126.png,[0 2 1 1 2 0 1 0 0],O,0
1127.png,[0 2 1 1 2 0 1 0 2],X,1
1128.png,[0 2 1 1 2 0 1 2 0],X,1
1129.png,[0 2 1 1 2 0 2 0 1],X,2
1130.png,[0 2 1 1 2 0 2 0 2],O,2
1131.png,[0 2 1 1 2 0 2 1 0],X,1
1132.png,[0 2 1 1 2 0 2 2 0],O,2
1133.png,[0 2 1 1 2 0 2 2 2],X,2
1134.png,[0 2 1 1 2 1 0 0 2],X,1
1135.png,[0 2 1 1 2 1 0 2 0],X,1
1136.png,[0 2 1 1 2 1 2 0 0],X,1
1137.png,[0 2 1 1 2 2 0 0 1],X,2
1138.png,[0 2 1 1 2 2 0 0 2],O,2
1139.png,[0 2 1 1 2 2 0 1 0],X,1
1140.png,[0 2 1 1 2 2 0 2 0],O,1
1141.png,[0 2 1 1 2 2 0 2 2],X,1
1142.png,[0 2 1 1 2 2 1 0 0],X,1
1143.png,[0 2 1 1 2 2 2 0 0],O,1
1144.png,[0 2 1 1 2 2 2 0 2],X,1
1145.png,[0 2 1 1 2 2 2 2 0],X,1
1146.png,[0 2 1 2 0 0 0 1 1],O,2
1147.png,[0 2 1 2 0 0 1 0 1],O,1
1148.png,[0 2 1 2 0 0 1 1 2],X,1
1149.png,[0 2 1 2 0 0 1 2 1],X,1
1150.png,[0 2 1 2 0 0 1 2 2],O,1
1151.png,[0 2 1 2 0 0 2 1 1],X,1
1152.png,[0 2 1 2 0 0 2 1 2],O,1
1153.png,[0 2 1 2 0 0 2 2 1],O,2
1154.png,[0 2 1 2 0 1 0 1 2],X,1
1155.png,[0 2 1 2 0 1 0 2 2],O,0
1156.png,[0 2 1 2 0 1 1 0 2],X,1
1157.png,[0 2 1 2 0 1 2 0 2],O,0
1158.png,[0 2 1 2 0 1 2 2 2],X,1
1159.png,[0 2 1 2 0 2 0 1 1],X,1
1160.png,[0 2 1 2 0 2 0 1 2],O,1
1161.png,[0 2 1 2 0 2 0 2 1],O,0
1162.png,[0 2 1 2 0 2 1 0 1],X,1
1163.png,[0 2 1 2 0 2 1 0 2],O,1
1164.png,[0 2 1 2 0 2 1 2 2],X,1
1165.png,[0 2 1 2 0 2 2 0 1],O,0
1166.png,[0 2 1 2 0 2 2 1 2],X,1
1167.png,[0 2 1 2 0 2 2 2 1],X,2
1168.png,[0 2 1 2 0 2 2 2 2],O,2
1169.png,[0 2 1 2 1 0 0 0 1],O,2
1170.png,[0 2 1 2 1 0 0 1 0],O,0
1171.png,[0 2 1 2 1 0 0 1 2],X,1
1172.png,[0 2 1 2 1 0 0 2 1],X,1
1173.png,[0 2 1 2 1 0 0 2 2],O,2
1174.png,[0 2 1 2 1 0 2 0 1],X,2
1175.png,[0 2 1 2 1 0 2 0 2],O,0
1176.png,[0 2 1 2 1 0 2 1 0],X,0
1177.png,[0 2 1 2 1 0 2 2 0],O,0
1178.png,[0 2 1 2 1 0 2 2 2],X,2
1179.png,[0 2 1 2 1 1 0 0 2],X,1
1180.png,[0 2 1 2 1 1 0 2 0],X,1
1181.png,[0 2 1 2 1 1 2 0 0],X,1
1182.png,[0 2 1 2 1 2 0 0 1],X,1
1183.png,[0 2 1 2 1 2 0 0 2],O,1
1184.png,[0 2 1 2 1 2 0 1 0],X,1
1185.png,[0 2 1 2 1 2 0 2 0],O,1
1186.png,[0 2 1 2 1 2 0 2 2],X,1
1187.png,[0 2 1 2 1 2 2 0 0],O,0
1188.png,[0 2 1 2 1 2 2 0 2],X,1
1189.png,[0 2 1 2 1 2 2 2 0],X,1
1190.png,[0 2 1 2 2 0 0 1 1],X,1
1191.png,[0 2 1 2 2 0 0 1 2],O,2
1192.png,[0 2 1 2 2 0 0 2 1],O,2
1193.png,[0 2 1 2 2 0 1 0 1],X,1
1194.png,[0 2 1 2 2 0 1 0 2],O,0
1195.png,[0 2 1 2 2 0 1 1 0],X,1
1196.png,[0 2 1 2 2 0 1 2 0],O,0
1197.png,[0 2 1 2 2 0 1 2 2],X,1
1198.png,[0 2 1 2 2 0 2 0 1],O,2
1199.png,[0 2 1 2 2 0 2 1 0],O,0
1200.png,[0 2 1 2 2 0 2 1 2],X,1
1201.png,[0 2 1 2 2 0 2 2 1],X,1
1202.png,[0 2 1 2 2 0 2 2 2],O,2
1203.png,[0 2 1 2 2 1 0 0 2],O,0
1204.png,[0 2 1 2 2 1 0 1 0],X,1
1205.png,[0 2 1 2 2 1 0 2 0],O,1
1206.png,[0 2 1 2 2 1 0 2 2],X,1
1207.png,[0 2 1 2 2 1 1 0 0],X,1
1208.png,[0 2 1 2 2 1 2 0 0],O,1
1209.png,[0 2 1 2 2 1 2 0 2],X,1
1210.png,[0 2 1 2 2 1 2 2 0],X,1
1211.png,[0 2 1 2 2 2 0 0 1],O,0
1212.png,[0 2 1 2 2 2 0 1 0],O,1
1213.png,[0 2 1 2 2 2 0 1 2],X,1
1214.png,[0 2 1 2 2 2 0 2 1],X,1
1215.png,[0 2 1 2 2 2 0 2 2],O,1
1216.png,[0 2 1 2 2 2 1 0 0],O,0
1217.png,[0 2 1 2 2 2 1 0 2],X,1
1218.png,[0 2 1 2 2 2 1 2 0],X,1
1219.png,[0 2 1 2 2 2 2 0 1],X,2
1220.png,[0 2 1 2 2 2 2 0 2],O,2
1221.png,[0 2 1 2 2 2 2 1 0],X,1
1222.png,[0 2 1 2 2 2 2 2 0],O,1
1223.png,[0 2 1 2 2 2 2 2 2],X,1
1224.png,[0 2 2 0 0 1 1 0 1],O,0
1225.png,[0 2 2 0 0 1 1 1 2],X,1
1226.png,[0 2 2 0 0 1 1 2 1],X,0
1227.png,[0 2 2 0 0 1 1 2 2],O,0
1228.png,[0 2 2 0 0 1 2 1 1],X,1
1229.png,[0 2 2 0 0 1 2 1 2],O,1
1230.png,[0 2 2 0 0 1 2 2 1],O,0
1231.png,[0 2 2 0 0 2 1 1 2],O,0
1232.png,[0 2 2 0 0 2 1 2 1],O,0
1233.png,[0 2 2 0 0 2 2 1 1],O,0
1234.png,[0 2 2 0 1 0 1 0 1],O,0
1235.png,[0 2 2 0 1 0 1 1 0],O,0
1236.png,[0 2 2 0 1 0 1 1 2],X,0
1237.png,[0 2 2 0 1 0 1 2 1],X,0
1238.png,[0 2 2 0 1 0 1 2 2],O,0
1239.png,[0 2 2 0 1 0 2 1 1],X,1
1240.png,[0 2 2 0 1 0 2 1 2],O,0
1241.png,[0 2 2 0 1 0 2 2 1],O,0
1242.png,[0 2 2 0 1 1 1 0 0],O,0
1243.png,[0 2 2 0 1 1 1 0 2],X,2
1244.png,[0 2 2 0 1 1 1 2 0],X,2
1245.png,[0 2 2 0 1 1 2 0 1],X,1
1246.png,[0 2 2 0 1 1 2 0 2],O,2
1247.png,[0 2 2 0 1 1 2 1 0],X,1
1248.png,[0 2 2 0 1 1 2 2 0],O,2
1249.png,[0 2 2 0 1 1 2 2 2],X,1
1250.png,[0 2 2 0 1 2 1 0 1],X,2
1251.png,[0 2 2 0 1 2 1 0 2],O,0
1252.png,[0 2 2 0 1 2 1 1 0],X,0
1253.png,[0 2 2 0 1 2 1 2 0],O,0
1254.png,[0 2 2 0 1 2 1 2 2],X,2
1255.png,[0 2 2 0 1 2 2 0 1],O,2
1256.png,[0 2 2 0 1 2 2 1 0],O,0
1257.png,[0 2 2 0 1 2 2 1 2],X,1
1258.png,[0 2 2 0 1 2 2 2 1],X,1
1259.png,[0 2 2 0 1 2 2 2 2],O,2
1260.png,[0 2 2 0 2 0 1 1 2],O,0
1261.png,[0 2 2 0 2 0 1 2 1],O,0
1262.png,[0 2 2 0 2 0 2 1 1],O,0
1263.png,[0 2 2 0 2 1 1 0 1],X,2
1264.png,[0 2 2 0 2 1 1 0 2],O,0
1265.png,[0 2 2 0 2 1 1 1 0],X,1
1266.png,[0 2 2 0 2 1 1 2 0],O,2
1267.png,[0 2 2 0 2 1 1 2 2],X,2
1268.png,[0 2 2 0 2 1 2 0 1],O,0
1269.png,[0 2 2 0 2 1 2 1 0],O,1
1270.png,[0 2 2 0 2 1 2 1 2],X,1
1271.png,[0 2 2 0 2 1 2 2 1],X,1
1272.png,[0 2 2 0 2 1 2 2 2],O,2
1273.png,[0 2 2 0 2 2 1 0 1],O,0
1274.png,[0 2 2 0 2 2 1 1 0],O,0
1275.png,[0 2 2 0 2 2 1 1 2],X,0
1276.png,[0 2 2 0 2 2 1 2 1],X,0
1277.png,[0 2 2 0 2 2 1 2 2],O,0
1278.png,[0 2 2 0 2 2 2 1 1],X,1
1279.png,[0 2 2 0 2 2 2 1 2],O,0
1280.png,[0 2 2 0 2 2 2 2 1],O,0
1281.png,[0 2 2 1 0 0 0 1 1],O,2
1282.png,[0 2 2 1 0 0 1 0 1],O,2
1283.png,[0 2 2 1 0 0 1 1 2],X,1
1284.png,[0 2 2 1 0 0 1 2 1],X,2
1285.png,[0 2 2 1 0 0 1 2 2],O,2
1286.png,[0 2 2 1 0 0 2 1 1],X,2
1287.png,[0 2 2 1 0 0 2 1 2],O,2
1288.png,[0 2 2 1 0 0 2 2 1],O,2
1289.png,[0 2 2 1 0 1 0 0 1],O,0
1290.png,[0 2 2 1 0 1 0 1 2],X,1
1291.png,[0 2 2 1 0 1 0 2 1],X,1
1292.png,[0 2 2 1 0 1 0 2 2],O,1
1293.png,[0 2 2 1 0 1 1 0 2],X,1
1294.png,[0 2 2 1 0 1 2 0 1],X,1
1295.png,[0 2 2 1 0 1 2 0 2],O,1
1296.png,[0 2 2 1 0 1 2 2 2],X,1
1297.png,[0 2 2 1 0 2 0 1 1],X,1
1298.png,[0 2 2 1 0 2 0 1 2],O,1
1299.png,[0 2 2 1 0 2 0 2 1],O,2
1300.png,[0 2 2 1 0 2 1 0 1],X,1
1301.png,[0 2 2 1 0 2 1 0 2],O,1
1302.png,[0 2 2 1 0 2 1 2 2],X,1
1303.png,[0 2 2 1 0 2 2 0 1],O,2
1304.png,[0 2 2 1 0 2 2 1 2],X,1
1305.png,[0 2 2 1 0 2 2 2 1],X,1
1306.png,[0 2 2 1 0 2 2 2 2],O,1
1307.png,[0 2 2 1 1 0 0 0 1],O,2
1308.png,[0 2 2 1 1 0 0 1 0],O,0
1309.png,[0 2 2 1 1 0 0 1 2],X,2
1310.png,[0 2 2 1 1 0 0 2 1],X,2
1311.png,[0 2 2 1 1 0 0 2 2],O,2
1312.png,[0 2 2 1 1 0 1 0 0],O,0
1313.png,[0 2 2 1 1 0 1 0 2],X,1
1314.png,[0 2 2 1 1 0 1 2 0],X,1
1315.png,[0 2 2 1 1 0 2 0 1],X,2
1316.png,[0 2 2 1 1 0 2 0 2],O,2
1317.png,[0 2 2 1 1 0 2 1 0],X,1
1318.png,[0 2 2 1 1 0 2 2 0],O,2
1319.png,[0 2 2 1 1 0 2 2 2],X,1
1320.png,[0 2 2 1 1 2 0 0 1],X,2
1321.png,[0 2 2 1 1 2 0 0 2],O,0
1322.png,[0 2 2 1 1 2 0 1 0],X,0
1323.png,[0 2 2 1 1 2 0 2 0],O,0
1324.png,[0 2 2 1 1 2 0 2 2],X,2
1325.png,[0 2 2 1 1 2 1 0 0],X,0
1326.png,[0 2 2 1 1 2 2 0 0],O,0
1327.png,[0 2 2 1 1 2 2 0 2],X,2
1328.png,[0 2 2 1 1 2 2 2 0],X,2
1329.png,[0 2 2 1 2 0 0 1 1],X,1
1330.png,[0 2 2 1 2 0 0 1 2],O,2
1331.png,[0 2 2 1 2 0 0 2 1],O,2
1332.png,[0 2 2 1 2 0 1 0 1],X,1
1333.png,[0 2 2 1 2 0 1 0 2],O,1
1334.png,[0 2 2 1 2 0 1 1 0],X,1
1335.png,[0 2 2 1 2 0 1 2 0],O,1
1336.png,[0 2 2 1 2 0 1 2 2],X,1
1337.png,[0 2 2 1 2 0 2 0 1],O,2
1338.png,[0 2 2 1 2 0 2 1 0],O,1
1339.png,[0 2 2 1 2 0 2 1 2],X,1
1340.png,[0 2 2 1 2 0 2 2 1],X,2
1341.png,[0 2 2 1 2 0 2 2 2],O,2
1342.png,[0 2 2 1 2 1 0 0 1],X,0
1343.png,[0 2 2 1 2 1 0 0 2],O,0
1344.png,[0 2 2 1 2 1 0 1 0],X,1
1345.png,[0 2 2 1 2 1 0 2 0],O,0
1346.png,[0 2 2 1 2 1 0 2 2],X,1
1347.png,[0 2 2 1 2 1 1 0 0],X,1
1348.png,[0 2 2 1 2 1 2 0 0],O,0
1349.png,[0 2 2 1 2 1 2 0 2],X,1
1350.png,[0 2 2 1 2 1 2 2 0],X,1
1351.png,[0 2 2 1 2 2 0 0 1],O,0
1352.png,[0 2 2 1 2 2 0 1 0],O,0
1353.png,[0 2 2 1 2 2 0 1 2],X,1
1354.png,[0 2 2 1 2 2 0 2 1],X,1
1355.png,[0 2 2 1 2 2 0 2 2],O,2
1356.png,[0 2 2 1 2 2 1 0 0],O,0
1357.png,[0 2 2 1 2 2 1 0 2],X,1
1358.png,[0 2 2 1 2 2 1 2 0],X,1
1359.png,[0 2 2 1 2 2 2 0 1],X,1
1360.png,[0 2 2 1 2 2 2 0 2],O,2
1361.png,[0 2 2 1 2 2 2 1 0],X,1
1362.png,[0 2 2 1 2 2 2 2 0],O,2
1363.png,[0 2 2 1 2 2 2 2 2],X,1
1364.png,[0 2 2 2 0 0 1 1 2],O,0
1365.png,[0 2 2 2 0 0 1 2 1],O,0
1366.png,[0 2 2 2 0 0 2 1 1],O,0
1367.png,[0 2 2 2 0 1 0 1 1],X,1
1368.png,[0 2 2 2 0 1 0 1 2],O,1
1369.png,[0 2 2 2 0 1 0 2 1],O,0
1370.png,[0 2 2 2 0 1 1 0 1],X,1
1371.png,[0 2 2 2 0 1 1 0 2],O,1
1372.png,[0 2 2 2 0 1 1 2 2],X,1
1373.png,[0 2 2 2 0 1 2 0 1],O,0
1374.png,[0 2 2 2 0 1 2 1 2],X,1
1375.png,[0 2 2 2 0 1 2 2 1],X,1
1376.png,[0 2 2 2 0 1 2 2 2],O,1
1377.png,[0 2 2 2 0 2 0 1 1],O,1
1378.png,[0 2 2 2 0 2 1 0 1],O,2
1379.png,[0 2 2 2 0 2 1 1 2],X,1
1380.png,[0 2 2 2 0 2 1 2 1],X,2
1381.png,[0 2 2 2 0 2 1 2 2],O,2
1382.png,[0 2 2 2 0 2 2 1 1],X,1
1383.png,[0 2 2 2 0 2 2 1 2],O,1
1384.png,[0 2 2 2 0 2 2 2 1],O,2
1385.png,[0 2 2 2 1 0 0 1 1],X,1
1386.png,[0 2 2 2 1 0 0 1 2],O,0
1387.png,[0 2 2 2 1 0 0 2 1],O,2
1388.png,[0 2 2 2 1 0 1 0 1],X,2
1389.png,[0 2 2 2 1 0 1 0 2],O,0
1390.png,[0 2 2 2 1 0 1 1 0],X,1
1391.png,[0 2 2 2 1 0 1 2 0],O,0
1392.png,[0 2 2 2 1 0 1 2 2],X,1
1393.png,[0 2 2 2 1 0 2 0 1],O,2
1394.png,[0 2 2 2 1 0 2 1 0],O,0
1395.png,[0 2 2 2 1 0 2 1 2],X,2
1396.png,[0 2 2 2 1 0 2 2 1],X,2
1397.png,[0 2 2 2 1 0 2 2 2],O,2
1398.png,[0 2 2 2 1 1 0 0 1],X,1
1399.png,[0 2 2 2 1 1 0 0 2],O,0
1400.png,[0 2 2 2 1 1 0 1 0],X,1
1401.png,[0 2 2 2 1 1 0 2 0],O,0
1402.png,[0 2 2 2 1 1 0 2 2],X,1
1403.png,[0 2 2 2 1 1 1 0 0],X,0
1404.png,[0 2 2 2 1 1 2 0 0],O,0
1405.png,[0 2 2 2 1 1 2 0 2],X,2
1406.png,[0 2 2 2 1 1 2 2 0],X,2
1407.png,[0 2 2 2 1 2 0 0 1],O,2
1408.png,[0 2 2 2 1 2 0 1 0],O,0
1409.png,[0 2 2 2 1 2 0 1 2],X,1
1410.png,[0 2 2 2 1 2 0 2 1],X,1
1411.png,[0 2 2 2 1 2 0 2 2],O,2
1412.png,[0 2 2 2 1 2 1 0 0],O,0
1413.png,[0 2 2 2 1 2 1 0 2],X,2
1414.png,[0 2 2 2 1 2 1 2 0],X,1
1415.png,[0 2 2 2 1 2 2 0 1],X,2
1416.png,[0 2 2 2 1 2 2 0 2],O,2
1417.png,[0 2 2 2 1 2 2 1 0],X,2
1418.png,[0 2 2 2 1 2 2 2 0],O,2
1419.png,[0 2 2 2 1 2 2 2 2],X,2
1420.png,[0 2 2 2 2 0 0 1 1],O,1
1421.png,[0 2 2 2 2 0 1 0 1],O,2
1422.png,[0 2 2 2 2 0 1 1 0],O,1
1423.png,[0 2 2 2 2 0 1 1 2],X,1
1424.png,[0 2 2 2 2 0 1 2 1],X,2
1425.png,[0 2 2 2 2 0 1 2 2],O,2
1426.png,[0 2 2 2 2 0 2 1 1],X,1
1427.png,[0 2 2 2 2 0 2 1 2],O,2
1428.png,[0 2 2 2 2 0 2 2 1],O,2
1429.png,[0 2 2 2 2 1 0 0 1],O,0
1430.png,[0 2 2 2 2 1 0 1 0],O,1
1431.png,[0 2 2 2 2 1 0 1 2],X,1
1432.png,[0 2 2 2 2 1 0 2 1],X,1
1433.png,[0 2 2 2 2 1 0 2 2],O,1
1434.png,[0 2 2 2 2 1 1 0 0],O,0
1435.png,[0 2 2 2 2 1 1 0 2],X,1
1436.png,[0 2 2 2 2 1 1 2 0],X,1
1437.png,[0 2 2 2 2 1 2 0 1],X,1
1438.png,[0 2 2 2 2 1 2 0 2],O,2
1439.png,[0 2 2 2 2 1 2 1 0],X,1
1440.png,[0 2 2 2 2 1 2 2 0],O,2
1441.png,[0 2 2 2 2 1 2 2 2],X,1
1442.png,[0 2 2 2 2 2 0 1 1],X,1
1443.png,[0 2 2 2 2 2 0 1 2],O,1
1444.png,[0 2 2 2 2 2 0 2 1],O,1
1445.png,[0 2 2 2 2 2 1 0 1],X,1
1446.png,[0 2 2 2 2 2 1 0 2],O,2
1447.png,[0 2 2 2 2 2 1 1 0],X,1
1448.png,[0 2 2 2 2 2 1 2 0],O,1
1449.png,[0 2 2 2 2 2 1 2 2],X,1
1450.png,[0 2 2 2 2 2 2 0 1],O,2
1451.png,[0 2 2 2 2 2 2 1 0],O,2
1452.png,[0 2 2 2 2 2 2 1 2],X,1
1453.png,[0 2 2 2 2 2 2 2 1],X,1
1454.png,[0 2 2 2 2 2 2 2 2],O,2
1455.png,[1 0 0 0 0 1 1 1 2],X,2
1456.png,[1 0 0 0 0 1 1 2 1],X,1
1457.png,[1 0 0 0 0 1 1 2 2],O,2
1458.png,[1 0 0 0 0 1 2 1 1],X,1
1459.png,[1 0 0 0 0 1 2 1 2],O,2
1460.png,[1 0 0 0 0 1 2 2 1],O,1
1461.png,[1 0 0 0 0 2 1 1 2],O,0
1462.png,[1 0 0 0 0 2 1 2 1],O,0
1463.png,[1 0 0 0 0 2 2 1 1],O,0
1464.png,[1 0 0 0 1 0 1 1 2],X,1
1465.png,[1 0 0 0 1 0 1 2 2],O,0
1466.png,[1 0 0 0 1 0 2 1 2],O,0
1467.png,[1 0 0 0 1 1 0 1 2],X,2
1468.png,[1 0 0 0 1 1 0 2 2],O,0
1469.png,[1 0 0 0 1 1 1 0 2],X,2
1470.png,[1 0 0 0 1 1 1 2 0],X,2
1471.png,[1 0 0 0 1 1 2 0 2],O,0
1472.png,[1 0 0 0 1 1 2 1 0],X,2
1473.png,[1 0 0 0 1 1 2 2 0],O,2
1474.png,[1 0 0 0 1 1 2 2 2],X,2
1475.png,[1 0 0 0 1 2 0 1 2],O,0
1476.png,[1 0 0 0 1 2 1 0 2],O,0
1477.png,[1 0 0 0 1 2 1 1 0],X,1
1478.png,[1 0 0 0 1 2 1 2 0],O,2
1479.png,[1 0 0 0 1 2 1 2 2],X,2
1480.png,[1 0 0 0 1 2 2 1 0],O,2
1481.png,[1 0 0 0 1 2 2 1 2],X,2
1482.png,[1 0 0 0 1 2 2 2 2],O,0
1483.png,[1 0 0 0 2 0 1 1 2],O,0
1484.png,[1 0 0 0 2 0 1 2 1],O,0
1485.png,[1 0 0 0 2 0 2 1 1],O,0
1486.png,[1 0 0 0 2 1 0 1 1],X,1
1487.png,[1 0 0 0 2 1 0 1 2],O,2
1488.png,[1 0 0 0 2 1 0 2 1],O,0
1489.png,[1 0 0 0 2 1 1 0 1],X,1
1490.png,[1 0 0 0 2 1 1 0 2],O,2
1491.png,[1 0 0 0 2 1 1 1 0],X,2
1492.png,[1 0 0 0 2 1 1 2 0],O,2
1493.png,[1 0 0 0 2 1 1 2 2],X,2
1494.png,[1 0 0 0 2 1 2 0 1],O,0
1495.png,[1 0 0 0 2 1 2 1 0],O,2
1496.png,[1 0 0 0 2 1 2 1 2],X,2
1497.png,[1 0 0 0 2 1 2 2 1],X,1
1498.png,[1 0 0 0 2 1 2 2 2],O,2
1499.png,[1 0 0 0 2 2 0 1 1],O,0
1500.png,[1 0 0 0 2 2 1 0 1],O,0
1501.png,[1 0 0 0 2 2 1 1 0],O,2
1502.png,[1 0 0 0 2 2 1 1 2],X,2
1503.png,[1 0 0 0 2 2 1 2 1],X,0
1504.png,[1 0 0 0 2 2 1 2 2],O,0
1505.png,[1 0 0 0 2 2 2 1 1],X,0
1506.png,[1 0 0 0 2 2 2 1 2],O,0
1507.png,[1 0 0 0 2 2 2 2 1],O,0
1508.png,[1 0 0 1 0 0 2 1 1],X,1
1509.png,[1 0 0 1 0 0 2 1 2],O,0
1510.png,[1 0 0 1 0 0 2 2 1],O,0
1511.png,[1 0 0 1 0 1 2 1 0],X,1
1512.png,[1 0 0 1 0 1 2 2 0],O,0
1513.png,[1 0 0 1 0 1 2 2 2],X,1
1514.png,[1 0 0 1 0 2 2 1 0],O,0
1515.png,[1 0 0 1 0 2 2 1 2],X,1
1516.png,[1 0 0 1 0 2 2 2 1],X,1
1517.png,[1 0 0 1 0 2 2 2 2],O,0
1518.png,[1 0 0 1 1 0 0 1 2],X,1
1519.png,[1 0 0 1 1 0 0 2 2],O,0
1520.png,[1 0 0 1 1 0 2 0 2],O,0
1521.png,[1 0 0 1 1 0 2 2 2],X,1
1522.png,[1 0 0 1 1 2 0 0 2],O,0
1523.png,[1 0 0 1 1 2 0 1 0],X,1
1524.png,[1 0 0 1 1 2 0 2 0],O,0
1525.png,[1 0 0 1 1 2 0 2 2],X,0
1526.png,[1 0 0 1 1 2 2 0 0],O,0
1527.png,[1 0 0 1 1 2 2 0 2],X,0
1528.png,[1 0 0 1 1 2 2 2 0],X,1
1529.png,[1 0 0 1 2 0 0 1 1],X,1
1530.png,[1 0 0 1 2 0 0 1 2],O,1
1531.png,[1 0 0 1 2 0 0 2 1],O,0
